	id	name	level	pid	pname	ppid	ppname
260	A05050I	卫生、社会保障和社会福利业全社会固定资产投资	2	A0505	按行业分全社会固定资产投资	A05	固定资产投资和房地产
261	A05050J	文化、体育和娱乐业全社会固定资产投资	2	A0505	按行业分全社会固定资产投资	A05	固定资产投资和房地产
262	A05050K	公共管理和社会组织全社会固定资产投资	2	A0505	按行业分全社会固定资产投资	A05	固定资产投资和房地产
263	A05050L	国际组织全社会固定资产投资	2	A0505	按行业分全社会固定资产投资	A05	固定资产投资和房地产
264	A050601	全社会建设总规模	2	A0506	全社会建设总规模	A05	固定资产投资和房地产
265	A050602	全社会在建总规模	2	A0506	全社会建设总规模	A05	固定资产投资和房地产
266	A050603	全社会在建净规模	2	A0506	全社会建设总规模	A05	固定资产投资和房地产
267	A050701	房屋施工面积	2	A0507	全社会房屋施工、竣工面积和价值	A05	固定资产投资和房地产
268	A050702	住宅房屋施工面积	2	A0507	全社会房屋施工、竣工面积和价值	A05	固定资产投资和房地产
269	A050703	商品住宅房屋施工面积	2	A0507	全社会房屋施工、竣工面积和价值	A05	固定资产投资和房地产
270	A050704	房屋竣工面积	2	A0507	全社会房屋施工、竣工面积和价值	A05	固定资产投资和房地产
271	A050705	住宅房屋竣工面积	2	A0507	全社会房屋施工、竣工面积和价值	A05	固定资产投资和房地产
272	A050706	商品住宅房屋竣工面积	2	A0507	全社会房屋施工、竣工面积和价值	A05	固定资产投资和房地产
273	A050707	房屋竣工价值	2	A0507	全社会房屋施工、竣工面积和价值	A05	固定资产投资和房地产
274	A050708	住宅房屋竣工价值	2	A0507	全社会房屋施工、竣工面积和价值	A05	固定资产投资和房地产
275	A050709	商品住宅房屋竣工价值	2	A0507	全社会房屋施工、竣工面积和价值	A05	固定资产投资和房地产
276	A050801	固定资产投资(不含农户)国家预算内资金	2	A0508	固定资产投资(不含农户)资金来源	A05	固定资产投资和房地产
277	A050802	固定资产投资(不含农户)国内贷款	2	A0508	固定资产投资(不含农户)资金来源	A05	固定资产投资和房地产
278	A050803	固定资产投资(不含农户)利用外资	2	A0508	固定资产投资(不含农户)资金来源	A05	固定资产投资和房地产
279	A050804	固定资产投资(不含农户)自筹资金	2	A0508	固定资产投资(不含农户)资金来源	A05	固定资产投资和房地产
280	A050805	固定资产投资(不含农户)其他资金	2	A0508	固定资产投资(不含农户)资金来源	A05	固定资产投资和房地产
281	A050901	固定资产投资(不含农户)中央项目	2	A0509	按隶属关系分固定资产投资(不含农户)	A05	固定资产投资和房地产
282	A050902	固定资产投资(不含农户)地方项目	2	A0509	按隶属关系分固定资产投资(不含农户)	A05	固定资产投资和房地产
283	A050A01	固定资产投资(不含农户)	2	A050A	按构成和建设性质分固定资产投资(不含农户)	A05	固定资产投资和房地产
284	A050A02	固定资产投资(不含农户)建筑安装工程	2	A050A	按构成和建设性质分固定资产投资(不含农户)	A05	固定资产投资和房地产
285	A050A03	固定资产投资(不含农户)设备、工器具购置	2	A050A	按构成和建设性质分固定资产投资(不含农户)	A05	固定资产投资和房地产
286	A050A04	固定资产投资(不含农户)其他费用	2	A050A	按构成和建设性质分固定资产投资(不含农户)	A05	固定资产投资和房地产
287	A050A05	新建固定资产投资(不含农户)	2	A050A	按构成和建设性质分固定资产投资(不含农户)	A05	固定资产投资和房地产
288	A050A06	扩建固定资产投资(不含农户)	2	A050A	按构成和建设性质分固定资产投资(不含农户)	A05	固定资产投资和房地产
289	A050A07	改建固定资产投资(不含农户)	2	A050A	按构成和建设性质分固定资产投资(不含农户)	A05	固定资产投资和房地产
290	A050B01	固定资产投资(不含农户)建设总规模	2	A050B	固定资产投资(不含农户)建设规模	A05	固定资产投资和房地产
291	A050B02	固定资产投资(不含农户)在建总规模	2	A050B	固定资产投资(不含农户)建设规模	A05	固定资产投资和房地产
292	A050B03	固定资产投资(不含农户)在建净规模	2	A050B	固定资产投资(不含农户)建设规模	A05	固定资产投资和房地产
293	A050C01	固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
294	A050C02	农、林、牧、渔业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
295	A050C03	采矿业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
296	A050C04	制造业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
297	A050C05	电力、燃气及水的生产和供应业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
298	A050C06	建筑业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
299	A050C07	交通运输仓储和邮政业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
300	A050C08	信息传输、计算机服务和软件业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
301	A050C09	批发和零售业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
302	A050C0A	住宿和餐饮业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
303	A050C0B	金融业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
304	A050C0C	房地产业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
305	A050C0D	租赁和商务服务业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
306	A050C0E	科学研究、技术服务和地质勘查业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
307	A050C0F	水利、环境和公共设施管理业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
308	A050C0G	居民服务和其他服务业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
309	A050C0H	教育固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
310	A050C0I	卫生、社会保障和社会福利业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
311	A050C0J	文化、体育和娱乐业固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
312	A050C0K	公共管理和社会组织固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
313	A050C0L	国际组织固定资产投资(不含农户)	2	A050C	按行业分固定资产投资(不含农户)	A05	固定资产投资和房地产
314	A050D01	500万元以下固定资产投资(不含农户)	2	A050D	按项目规模分固定资产投资(不含农户)	A05	固定资产投资和房地产
315	A050D02	500万元-1亿元固定资产投资(不含农户)	2	A050D	按项目规模分固定资产投资(不含农户)	A05	固定资产投资和房地产
316	A050D03	1-5亿元固定资产投资(不含农户)	2	A050D	按项目规模分固定资产投资(不含农户)	A05	固定资产投资和房地产
317	A050D04	5-10亿元固定资产投资(不含农户)	2	A050D	按项目规模分固定资产投资(不含农户)	A05	固定资产投资和房地产
318	A050D05	10亿元以上固定资产投资(不含农户)	2	A050D	按项目规模分固定资产投资(不含农户)	A05	固定资产投资和房地产
319	A050E01	能源工业固定资产投资(不含农户)	2	A050E	能源工业固定资产投资(不含农户)	A05	固定资产投资和房地产
320	A050E02	煤炭开采及洗选业固定资产投资(不含农户)	2	A050E	能源工业固定资产投资(不含农户)	A05	固定资产投资和房地产
321	A050E03	石油及天然气开采业固定资产投资(不含农户)	2	A050E	能源工业固定资产投资(不含农户)	A05	固定资产投资和房地产
322	A050E04	石油及炼焦加工业固定资产投资(不含农户)	2	A050E	能源工业固定资产投资(不含农户)	A05	固定资产投资和房地产
323	A050E05	电力、热力及燃气的生产和供应业固定资产投资(不含农户)	2	A050E	能源工业固定资产投资(不含农户)	A05	固定资产投资和房地产
324	A050F01	固定资产投资(不含农户)房屋施工面积	2	A050F	固定资产投资(不含农户)房屋施工、竣工面积和房屋竣工价值	A05	固定资产投资和房地产
325	A050F02	固定资产投资(不含农户)住宅施工面积	2	A050F	固定资产投资(不含农户)房屋施工、竣工面积和房屋竣工价值	A05	固定资产投资和房地产
326	A050F03	固定资产投资(不含农户)房屋竣工面积	2	A050F	固定资产投资(不含农户)房屋施工、竣工面积和房屋竣工价值	A05	固定资产投资和房地产
327	A050F04	固定资产投资(不含农户)住宅竣工面积	2	A050F	固定资产投资(不含农户)房屋施工、竣工面积和房屋竣工价值	A05	固定资产投资和房地产
328	A050F05	固定资产投资(不含农户)竣工房屋价值	2	A050F	固定资产投资(不含农户)房屋施工、竣工面积和房屋竣工价值	A05	固定资产投资和房地产
329	A050F06	固定资产投资(不含农户)竣工住宅价值	2	A050F	固定资产投资(不含农户)房屋施工、竣工面积和房屋竣工价值	A05	固定资产投资和房地产
330	A050G01	新增固定资产投资(不含农户)	2	A050G	固定资产投资(不含农户)按行业分新增固定资产	A05	固定资产投资和房地产
331	A050G02	农、林、牧、渔业新增固定资产投资(不含农户)	2	A050G	固定资产投资(不含农户)按行业分新增固定资产	A05	固定资产投资和房地产
332	A050G03	采掘业新增固定资产投资(不含农户)	2	A050G	固定资产投资(不含农户)按行业分新增固定资产	A05	固定资产投资和房地产
333	A050G04	制造业新增固定资产投资(不含农户)	2	A050G	固定资产投资(不含农户)按行业分新增固定资产	A05	固定资产投资和房地产
334	A050G05	电力、煤气及水的生产和供应业新增固定资产投资(不含农户)	2	A050G	固定资产投资(不含农户)按行业分新增固定资产	A05	固定资产投资和房地产
335	A050G06	建筑业新增固定资产投资(不含农户)	2	A050G	固定资产投资(不含农户)按行业分新增固定资产	A05	固定资产投资和房地产
336	A050G07	交通运输仓储和邮政业新增固定资产投资(不含农户)	2	A050G	固定资产投资(不含农户)按行业分新增固定资产	A05	固定资产投资和房地产
337	A050G08	信息传输、计算机服务和软件业新增固定资产投资(不含农户)	2	A050G	固定资产投资(不含农户)按行业分新增固定资产	A05	固定资产投资和房地产
338	A050G09	批发和零售业新增固定资产投资(不含农户)	2	A050G	固定资产投资(不含农户)按行业分新增固定资产	A05	固定资产投资和房地产
