WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	Estimates Start After
1	PPOIL	World	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units		481.84	471.579	367.801	414.353	602.283	413.94	212.376	283.03	361.259	289.572	239.508	280.138	325.33	312.142	437.271	537.622	467.152	490.428	600.847	377.277	261.144	238.398	356.744	410.374	434.722	367.685	416.827	719.148	863.112	644.006	859.942	1,076.50	939.834	764.197	739.408	565.09	639.846	647.801	559.859	507.236	564.1	564.1	564.1	564.1	564.1	
1	PSUNO	World	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units		556.013	561.653	464.602	490.531	673.72	584.951	463.629	450.078	595.18	606.198	603.572	587.115	562.181	682.172	723.53	631.71	560.392	556.892	665.228	466.463	379.327	436.109	605.827	649.997	734.407	1,144.54	713.111	673	1,693.65	1,041.67	1,186.00	1,621.84	1,489.48	1,341.22	1,080.31	1,022.18	1,009.74	953.032	900.806	881.593	910.916	910.916	910.916	910.916	910.916	
1	POLVOIL	World	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units		2,144.46	1,956.69	1,872.44	1,872.48	1,855.76	1,938.04	2,104.03	2,278.96	2,299.33	2,442.77	3,212.48	3,184.86	3,177.94	2,703.64	3,148.84	4,499.51	5,965.18	4,236.48	3,227.05	3,650.44	2,980.12	2,667.28	2,900.51	3,796.77	4,630.93	5,519.16	5,487.70	4,561.03	4,167.45	3,509.33	3,171.27	3,062.24	3,019.37	3,894.46	3,780.56	4,292.84	3,978.47	4,529.80	3,911.73	3,232.71	3,150.43	3,150.43	3,150.43	3,150.43	3,150.43	
1	PFISH	World	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units		1,013.51	939.337	710.782	909.198	749.795	548.337	576.712	647.554	703.572	647.964	651.355	525.392	517.72	404.519	403.158	521.471	629.266	645.954	708.997	433.111	452.09	530.051	645.556	650.196	692.898	744.228	1,074.28	1,185.46	1,160.19	1,255.85	1,739.22	1,519.25	1,624.30	1,710.51	1,921.47	1,759.21	1,418.45	1,161.27	1,360.93	1,294.91	1,294.91	1,294.91	1,294.91	1,294.91	1,294.91	
1	PGNUTS	World	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units		1,394.64	1,418.14	933.271	1,088.72	943.515	774.948	855.708	595.461	640.762	788.533	1,065.56	1,069.46	649.324	927.639	921.029	816.673	810.112	874.209	795.104	762.64	785.509	753.254	654.928	855.903	910	769.105	828.856	1,177.47	1,567.72	994.615	1,239.38	1,724.04	1,688.18	2,318.16	2,148.27	1,946.21	1,798.30	1,949.41	2,048.38	1,869.55	1,917.92	1,917.92	1,917.92	1,917.92	1,917.92	
1	PMEATW	World	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100			86.249	90.877	111.495	96.823	94.263	92.027	98.309	99.121	81.816	76.07	95.265	89.195	71.546	79.143	72.274	70.01	87.07	78.171	61.106	61.059	69.256	74.421	68.154	71.433	88.073	86.873	82.865	85.546	88.581	82.249	99.266	114.486	110.082	112.977	134.013	109.556	100	109.891	106.513	109.735	118.252	118.252	118.252	118.252	118.252	
1	PBEEF	World	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units		125.19	112.122	108.392	110.672	103.109	97.669	94.983	108.175	114.172	116.463	116.267	120.834	111.336	118.738	105.818	86.502	80.97	84.168	78.295	83.139	87.789	96.541	95.404	89.735	113.907	118.729	115.635	118.038	121.103	119.623	152.475	183.178	187.943	183.562	224.058	200.494	178.208	191.511	183.557	196.557	208.01	208.01	208.01	208.01	208.01	
1	PLAMB	World	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units		131.166	124.977	108.649	87.884	87.702	83.558	92.571	98.447	109.456	105.313	121.143	104.875	115.422	124.117	125.667	113.242	145.461	150.281	116.012	115.819	112.854	130.248	146.043	159.813	165.764	160.92	153.605	161.709	170.724	146.943	145.689	149.153	101.313	105.845	136.401	104.487	91.348	108.524	115.702	111.956	114.609	114.609	114.609	114.609	114.609	
1	PPORK	World	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units		82.062	98.201	144.028	116.321	113.125	112.414	123.548	118.329	77.541	63.93	100.546	88.999	56.483	64.518	56.409	62.795	92.485	72.858	45.617	44.405	59.287	61.433	47.26	53.395	71.008	67.672	63.859	63.666	64.649	55.748	74.446	89.365	82.779	86.546	102.814	67.909	62.41	68.297	62.17	66.55	80.51	80.51	80.51	80.51	80.51	
1	PPOULT	World	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units		34.343	35.107	34.464	35.016	39.635	38.011	41.981	41.202	45.491	49.874	49.083	47.904	47.965	54.676	55.284	55.482	62.312	60.989	63.154	59.965	59.45	63.627	63.082	66.175	75.713	73.906	69.233	78.193	84.625	85.673	85.851	87.392	94.308	103.866	110.102	114.68	111.431	125.611	131.304	121.556	114.156	114.156	114.156	114.156	114.156	
1	PSEAFW	World	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100			109.141	99.726	104.855	98.445	87.189	89.138	100.812	113.482	109.068	89.218	87.813	85.13	89.431	86.408	90.269	92.134	81.027	86.086	84.951	79.747	82.134	75.235	60.704	64.221	63.372	70.196	78.806	73.715	78.362	74.991	88.08	92.361	75.402	106.013	113.303	93.57	100	105.587	108.997	103.466	102.274	102.735	102.274	102.274	102.274	
1	PSALM	World	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units		7.982	7.249	6.637	5.803	5.254	5.582	6.476	8.059	7.302	5.377	5.902	5.363	5.901	5.01	5.012	4.776	4.111	3.726	3.719	3.569	3.646	2.891	2.937	2.993	3.343	4.063	5.062	4.545	4.848	4.923	6.143	5.957	4.745	6.716	6.6	5.306	7.139	7.444	7.524	6.887	6.754	6.806	6.754	6.754	6.754	
1	PSHRI	World	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units		11.519	10.649	13.889	14.211	12.272	11.971	13.095	12.635	13.356	12.557	10.692	11.345	11.188	12.703	13.877	15.092	13.516	16.116	15.789	14.607	15.127	15.083	10.517	11.44	10.221	10.338	10.238	10.096	10.685	9.451	10.114	11.931	10.065	14.028	16.571	14.082	11.032	11.905	12.728	12.78	12.78	12.78	12.78	12.78	12.78	
1	PSUGAW	World	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100			153.079	90.934	48.907	49.966	33.674	27.476	37.602	41.417	58.573	71.775	70.474	52.326	52.698	57.528	68.042	74.209	67.396	64.498	52.222	38.726	47.099	48.554	38.516	42.135	44.872	57.577	81.362	56.903	69.485	98.84	114.865	143.737	116.484	95.519	93.955	74.538	100	88.646	69.942	68.211	70.739	75.279	77.189	77.189	77.189	
1	PSUGAISA	World	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units		28.669	16.893	8.406	8.465	5.203	4.054	6.052	6.757	10.194	12.806	12.511	8.976	9.07	10.021	12.11	13.278	11.955	11.402	8.918	6.265	8.08	8.232	6.237	6.926	7.545	10.07	14.788	9.957	12.452	18.15	20.891	26.236	21.375	17.709	17.127	13.215	18.144	15.835	12.251	11.862	12.338	13.255	13.64	13.64	13.64	
1	PSUGAUSA	World	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units		30.032	19.73	19.924	22.039	21.74	20.353	20.952	21.832	22.121	22.805	23.253	21.553	21.3	21.612	22.032	23.055	22.363	21.934	22.063	21.14	19.396	21.338	20.941	21.5	20.571	21.068	22.119	20.763	21.323	24.336	31.051	37.572	28.895	21.215	24.862	24.828	27.632	27.908	25.34	25.894	26.361	26.33	26.33	26.33	26.33	
1	PBANSOP	World	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units		375.173	401.501	374.805	428.808	369.478	378.071	381.725	393.067	478.133	546.792	540.85	559.462	473.083	443.026	439.791	445.103	469.584	522.56	492.185	373.918	422.274	584.695	527.612	375.191	524.836	576.772	682.85	676.925	843.63	847.951	881.418	975.914	984.282	926.384	931.875	958.709	1,002.43	1,074.23	1,147.75	1,137.48	1,125.69	1,125.69	1,125.69	1,125.69	1,125.69	
1	PORANG	World	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units		0.901	1.283	1.246	1.181	1.701	1.423	1.026	1.371	1.755	1.538	1.667	1.283	1.23	1.019	1.008	1.078	1.165	0.771	1.058	0.898	0.794	0.805	0.944	0.804	0.678	0.99	1.625	1.569	1.065	0.921	1.449	1.759	1.396	1.344	1.479	1.276	1.683	1.538	1.493	1.063	1.111	1.292	1.453	1.479	1.479	
1	PBEVEW	World	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100			111.012	85.447	86.997	94.67	108.091	96.549	112.84	80.453	78.792	64.332	54.232	50.377	43.79	47.98	88.077	90.332	70.529	85.787	77.305	60.61	47.152	37.805	44.566	48.071	49.024	61.502	68.451	78.767	95.414	90.675	105.528	131.007	107.28	92.62	111.213	103.212	100	95.291	87.489	83.067	88.235	90.617	92.847	92.847	92.847	
1	PCOFFW	World	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100			124.91	93.513	101.359	105.855	117.108	108.546	137.245	88.408	91.502	72.652	56.256	52.27	42.484	49.63	108.69	112.675	80.483	99.027	84.75	66.782	48.203	33.304	34.691	39.83	44.121	63.034	71.91	84.29	98.347	83.963	103.665	144.546	115.699	96.189	117.653	98.741	100	101.53	88.591	83.601	92.343	97.309	100.822	100.822	100.822	
1	PCOFFOTM	World	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units		154.195	128.09	139.721	131.69	144.165	145.563	192.738	112.292	135.101	106.963	89.148	85.027	63.659	69.941	148.529	149.406	120.244	185.02	132.399	101.674	85.046	61.909	60.365	64.071	80.097	114.306	113.971	123.253	138.114	141.653	194.36	273.209	187.643	141.057	202.848	160.509	164.561	152.429	137.379	135.896	153.795	170.141	181.701	181.701	181.701	
1	PCOFFROB	World	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units		147.147	102.913	111.042	124.117	138.183	121.243	148.323	102.338	95.107	75.689	54.987	49.833	43.624	53.495	119.815	126.826	82.844	80.7	83.926	67.654	42.155	27.32	30.82	38.385	37.295	53.353	70.276	88.297	106.284	77.142	84.093	115.996	110.625	100.529	105.6	94.199	94.252	104.084	88.313	79.758	85.984	85.984	85.984	85.984	85.984	
1	PCOCO	World	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units		2,603.42	2,076.55	1,741.82	2,118.70	2,395.72	2,254.56	2,068.31	1,997.76	1,583.75	1,242.20	1,268.00	1,192.61	1,099.42	1,111.27	1,395.68	1,432.54	1,455.25	1,618.74	1,676.00	1,135.05	903.906	1,088.38	1,779.04	1,752.50	1,551.00	1,538.14	1,590.54	1,954.39	2,576.99	2,890.88	3,130.60	2,978.49	2,393.44	2,439.09	3,062.77	3,135.17	2,891.26	2,029.34	2,293.74	2,296.60	2,286.19	2,204.20	2,204.20	2,204.20	2,204.20	
1	PTEA	World	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units		222.792	201.916	193.169	232.464	345.672	198.364	192.85	170.743	178.972	201.175	203.207	184.236	199.741	185.635	183.319	164.156	177.165	237.189	238.563	232.357	248.117	198.123	179.188	194.326	198.151	216.379	241.7	211.929	269.506	313.957	316.737	346.161	348.915	265.601	237.858	340.387	287.43	362.201	298.26	258.76	250.001	250.001	250.001	250.001	250.001	
1	PRAWMW	World	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100			68.272	59.355	54.708	58.591	58.435	47.609	48.087	65.182	67.671	71.443	74.136	71.334	71.219	82.969	93.978	101.306	94.698	86.937	71.336	71.034	73.278	65.915	67.896	78.217	84.31	86.861	99.017	104.209	110.282	96.092	129.573	161.03	127.939	122.265	113.073	100.02	100	105.245	107.225	101.08	99.131	100.096	100.349	100.349	100.349	
1	PTIMBW	World	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100			42.161	36.523	40.584	36.958	39.207	34.567	38.658	51.001	52.277	60.272	65.832	68.627	77.95	103.115	105.107	99.505	99.657	91.818	76.72	85.915	84.903	76.935	76.117	80.254	89.381	93.989	102.161	101.996	105.057	99.866	101.004	109.825	107.365	106.854	108.376	101.735	100	97.832	103.571	101.069	101.162	101.162	101.162	101.162	101.162	
1	PHARDW	World	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100			43.056	35.589	32.466	29.058	36.098	26.193	30.985	53.337	53.257	62.649	66.728	69.457	79.224	113.648	112.333	98.414	97.913	88.797	63.788	77.639	77.763	63.9	66.943	72.646	76.763	84.956	97.43	105.898	116.443	107.796	111.025	131.421	122.206	114.263	116.251	106.263	100	95.507	98.457	95.028	93.729	93.729	93.729	93.729	93.729	
1	PLOGSK	World	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units		141.509	101.594	101.935	91.235	113.34	82.24	97.285	167.465	167.213	167.338	160.281	179.628	196.691	388.98	316.322	257.682	252.146	237.742	162.86	187.025	190.063	159.876	162.403	187.152	197.256	203.12	239.429	267.981	292.297	287.203	278.172	390.512	360.51	305.434	282.041	246.016	274.377	265.429	269.704	274.103	277.65	277.65	277.65	277.65	277.65	
1	PSAWMAL	World	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units		293.45	258.791	226.311	202.556	251.63	182.584	215.986	371.797	371.235	467.709	517.118	524.76	607.212	758.242	821.441	740.19	740.887	662.329	484.155	601.107	599.176	488.462	517.095	549.621	581.294	659.382	749.343	806.297	889.092	805.524	848.272	939.447	876.342	852.798	897.942	833.251	738.879	702.11	727.943	688.022	670.922	670.922	670.922	670.922	670.922	
1	PSOFTW	World	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100			41.438	37.279	47.143	43.341	41.718	41.335	44.859	49.113	51.485	58.352	65.108	67.957	76.92	94.603	99.268	100.387	101.066	94.259	87.171	92.603	90.673	87.468	83.529	86.402	99.578	101.288	105.985	98.843	95.855	93.458	92.907	92.373	95.371	100.867	102.012	98.077	100	99.71	107.703	105.951	107.168	107.168	107.168	107.168	107.168	
1	PLOGORE	World	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units		80.81	72.699	89.433	78.215	73.427	72.295	75.217	88.597	103.407	117.515	129.655	133.594	170.827	231.872	226.834	233.914	221.304	196.457	166.44	170.368	185.328	162.979	149.469	151.377	181.657	187.128	197.993	171.859	172.404	148.298	155.015	170.903	161.177	175.476	184.223	181.088	182.82	190.708	211.195	197.87	207.823	207.823	207.823	207.823	207.823	
1	PSAWORE	World	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units		132.148	118.884	151.624	141.444	137.1	136.073	149.333	160.3	162.652	184.184	206.256	216.172	234.644	277.441	299.553	300.616	309.914	294.128	279.815	300.547	284.807	282.828	273.251	284.304	323.974	328.336	342.441	325.911	313.123	315.423	309.678	299.31	316.841	332.535	332.855	317.979	325.147	319.896	342.878	342.362	342.362	342.362	342.362	342.362	342.362	
1	PCOTTIND	World	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units		93.733	83.966	72.506	84.098	80.935	59.922	47.937	74.768	63.518	75.945	82.559	76.907	57.934	58.019	79.716	98.301	80.54	79.229	65.53	53.126	59.048	47.997	46.26	63.445	62.006	55.168	58.052	63.284	71.4	62.752	103.544	154.983	89.241	90.401	83.097	70.417	74.214	83.598	91.379	77.399	75.626	79.528	80.55	80.55	80.55	
1	PWOOLW	World	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100			58.774	57.242	52.084	48.924	49.666	45.36	45.255	63.704	91.803	76.089	64.842	46.254	43.73	36.528	53.126	59.268	50.354	55.902	41.371	41.41	46.766	44.349	56.755	63.846	59.367	56.493	58.736	81.305	78.347	65.016	85.823	132.565	119.755	108.802	98.645	90.992	100	117.976	149.441	136.929	125.983	125.983	125.983	125.983	125.983	
1	PWOOLF	World	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units		719.135	737.598	689.504	650.031	672.999	596.41	560.478	858.869	1,402.54	1,115.68	972.694	669.48	600.08	463.258	745.325	775.31	651.588	759.844	552.814	619.25	733.542	623.436	644.408	700.099	716.179	676.923	715.93	972.884	967.946	778.276	1,014.39	1,637.63	1,343.55	1,198.13	1,075.37	1,007.98	1,112.99	1,434.28	1,664.19	1,466.20	1,321.80	1,321.80	1,321.80	1,321.80	1,321.80	
1	PWOOLC	World	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units		538.432	490.396	429.416	401.206	395.315	377.705	408.41	511.016	585.778	528.273	430.136	329.104	341.198	319.728	399.587	497.143	428.878	442.794	336.389	276.471	280.979	332.432	565.652	658.991	553.201	530.61	540.584	764.868	709.208	611.36	818.847	1,200.16	1,208.31	1,118.40	1,023.96	929.865	1,017.14	1,089.21	1,519.18	1,445.60	1,354.88	1,354.88	1,354.88	1,354.88	1,354.88	
