i	dbcode	exp	id	isParent	name	open	pid	wd
5	fsnd	城镇私营就业人员指在工商管理部门注册登记，其经营地址设在县城关镇(含县城关镇)以上的私营企业就业人员，包括私营企业投资者和雇工。城镇个体就业人员指在工商管理部门注册登记，并持有城镇户口或在城镇长期居住，经批准从事个体工商经营的就业人员，包括个体经营者和在个体工商户劳动的家庭帮工和雇工。	A040306	True	住宿和餐饮业城镇私营企业和个体就业人员	False	A0403	zb
6	fsnd	城镇私营就业人员指在工商管理部门注册登记，其经营地址设在县城关镇(含县城关镇)以上的私营企业就业人员，包括私营企业投资者和雇工。城镇个体就业人员指在工商管理部门注册登记，并持有城镇户口或在城镇长期居住，经批准从事个体工商经营的就业人员，包括个体经营者和在个体工商户劳动的家庭帮工和雇工。	A040307	True	租赁和商务服务业城镇私营企业和个体就业人员	False	A0403	zb
7	fsnd	城镇私营就业人员指在工商管理部门注册登记，其经营地址设在县城关镇(含县城关镇)以上的私营企业就业人员，包括私营企业投资者和雇工。城镇个体就业人员指在工商管理部门注册登记，并持有城镇户口或在城镇长期居住，经批准从事个体工商经营的就业人员，包括个体经营者和在个体工商户劳动的家庭帮工和雇工。	A040308	True	居民服务和其他服务业城镇私营企业和个体就业人员	False	A0403	zb
0	fsnd		A040401	True	私营企业户数	False	A0404	zb
1	fsnd	就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。	A040402	True	私营企业就业人数	False	A0404	zb
2	fsnd		A040403	True	私营企业投资者就业人数	False	A0404	zb
3	fsnd	城镇私营就业人员指在工商管理部门注册登记，其经营地址设在县城关镇(含县城关镇)以上的私营企业就业人员，包括私营企业投资者和雇工。	A040404	True	城镇私营企业就业人数	False	A0404	zb
4	fsnd		A040405	True	城镇私营企业投资者就业人数	False	A0404	zb
5	fsnd	就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。	A040406	True	乡村私营企业就业人数	False	A0404	zb
6	fsnd		A040407	True	乡村私营企业投资者就业人数	False	A0404	zb
0	fsnd		A040501	True	个体户数	False	A0405	zb
1	fsnd	就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。	A040502	True	个体就业人数	False	A0405	zb
2	fsnd	就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。	A040503	True	城镇就业人数	False	A0405	zb
3	fsnd	就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。	A040504	True	乡村个体就业人数	False	A0405	zb
0	fsnd	工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。	A040601	True	城镇单位就业人员工资总额	False	A0406	zb
1	fsnd	工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。	A040602	True	国有城镇单位就业人员工资总额	False	A0406	zb
2	fsnd	工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。	A040603	True	城镇集体单位就业人员工资总额	False	A0406	zb
3	fsnd	工资总额是税前工资，包括单位从个人工资中直接为其代扣或代缴的房费、水费、电费、住房公积金和社会保险基金个人缴纳部分等。工资总额不论是计入成本的还是不计入成本的，不论是以货币形式支付的还是以实物形式支付的，均应列入工资总额的计算范围。	A040604	True	其他城镇单位就业人员工资总额	False	A0406	zb
4	fsnd		A040605	True	城镇单位就业人员工资总额指数(上年=100)	False	A0406	zb
5	fsnd		A040606	True	国有城镇单位就业人员工资总额指数(上年=100)	False	A0406	zb
6	fsnd		A040607	True	城镇集体单位就业人员工资总额指数(上年=100)	False	A0406	zb
7	fsnd		A040608	True	其他城镇单位就业人员工资总额指数(上年=100)	False	A0406	zb
0	fsnd	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	A040701	True	城镇单位就业人员平均工资	False	A0407	zb
1	fsnd	在岗职工平均工资指本单位在岗职工在报告期内平均每人所得的工资额。计算公式为：在岗职工平均工资=在岗职工工资总额/在岗职工平均人数	A040702	True	城镇单位在岗职工平均工资	False	A0407	zb
2	fsnd	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	A040703	True	城镇国有单位就业人员平均工资	False	A0407	zb
3	fsnd	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	A040704	True	城镇集体单位就业人员平均工资	False	A0407	zb
4	fsnd	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	A040705	True	城镇其他单位就业人员平均工资	False	A0407	zb
5	fsnd	平均工资指数指报告期就业人员平均工资与基期就业人员平均工资的比率，是反映不同时期就业人员货币工资水平变动情况的相对数。计算公式为:平均工资指数=报告期就业人员平均工资/基期就业人员平均工资	A040706	True	城镇单位就业人员平均货币工资指数(上年=100)	False	A0407	zb
6	fsnd	平均工资指数指报告期就业人员平均工资与基期就业人员平均工资的比率，是反映不同时期就业人员货币工资水平变动情况的相对数。计算公式为:平均工资指数=报告期就业人员平均工资/基期就业人员平均工资	A040707	True	城镇单位在岗职工平均货币工资指数(上年=100)	False	A0407	zb
7	fsnd	平均工资指数指报告期就业人员平均工资与基期就业人员平均工资的比率，是反映不同时期就业人员货币工资水平变动情况的相对数。计算公式为:平均工资指数=报告期就业人员平均工资/基期就业人员平均工资	A040708	True	国有城镇单位就业人员平均货币工资指数(上年=100)	False	A0407	zb
8	fsnd	平均工资指数指报告期就业人员平均工资与基期就业人员平均工资的比率，是反映不同时期就业人员货币工资水平变动情况的相对数。计算公式为:平均工资指数=报告期就业人员平均工资/基期就业人员平均工资	A040709	True	城镇集体单位就业人员平均货币工资指数(上年=100)	False	A0407	zb
